Date,Open,High,Low,Close
12/31/2003,"1,111.92","1,112.56","1,106.21","1,111.92"
12/30/2003,"1,109.64","1,109.75","1,106.41","1,109.64"
12/29/2003,"1,109.48","1,109.48","1,095.89","1,109.48"
12/26/2003,"1,095.89","1,098.47","1,094.04","1,095.89"
12/24/2003,"1,094.04","1,096.40","1,092.73","1,094.04"
12/23/2003,"1,096.02","1,096.95","1,091.73","1,096.02"
12/22/2003,"1,092.94","1,092.94","1,086.14","1,092.94"
12/19/2003,"1,088.67","1,091.06","1,084.19","1,088.67"
12/18/2003,"1,089.18","1,089.50","1,076.48","1,089.18"
12/17/2003,"1,076.48","1,076.54","1,071.14","1,076.48"
12/16/2003,"1,075.13","1,075.94","1,068.04","1,075.13"
12/15/2003,"1,068.04","1,082.79","1,068.00","1,068.04"
12/12/2003,"1,074.14","1,074.76","1,067.64","1,074.14"
12/11/2003,"1,071.22","1,073.63","1,059.05","1,071.22"
12/10/2003,"1,059.05","1,063.02","1,053.41","1,059.05"
12/09/2003,"1,060.18","1,071.94","1,059.16","1,060.18"
12/08/2003,"1,069.30","1,069.59","1,060.93","1,069.30"
12/05/2003,"1,061.50","1,069.72","1,060.09","1,061.50"
12/04/2003,"1,069.72","1,070.37","1,063.15","1,069.72"
12/03/2003,"1,064.73","1,074.30","1,064.63","1,064.73"
12/02/2003,"1,066.62","1,071.22","1,065.22","1,066.62"
12/01/2003,"1,070.12","1,070.47","1,058.20","1,070.12"
11/28/2003,"1,058.20","1,060.63","1,056.77","1,058.20"
11/26/2003,"1,058.45","1,058.45","1,048.28","1,058.45"
11/25/2003,"1,053.89","1,058.05","1,049.31","1,053.89"
11/24/2003,"1,052.08","1,052.08","1,035.28","1,052.08"
11/21/2003,"1,035.28","1,037.57","1,031.20","1,035.28"
11/20/2003,"1,033.65","1,046.48","1,033.42","1,033.65"
11/19/2003,"1,042.44","1,043.95","1,034.15","1,042.44"
11/18/2003,"1,034.15","1,048.77","1,034.00","1,034.15"
11/17/2003,"1,043.63","1,050.35","1,035.28","1,043.63"
11/14/2003,"1,050.35","1,063.65","1,048.11","1,050.35"
11/13/2003,"1,058.41","1,059.62","1,052.96","1,058.41"
11/12/2003,"1,058.56","1,059.10","1,046.57","1,058.56"
11/11/2003,"1,046.57","1,048.23","1,043.46","1,046.57"
11/10/2003,"1,047.11","1,053.65","1,045.58","1,047.11"
11/07/2003,"1,053.21","1,062.39","1,052.17","1,053.21"
11/06/2003,"1,058.05","1,058.94","1,046.93","1,058.05"
11/05/2003,"1,051.81","1,054.54","1,044.88","1,051.81"
11/04/2003,"1,053.25","1,059.02","1,051.70","1,053.25"
11/03/2003,"1,059.02","1,061.44","1,050.71","1,059.02"
10/31/2003,"1,050.71","1,053.09","1,046.94","1,050.71"
10/30/2003,"1,046.94","1,052.82","1,043.82","1,046.94"
10/29/2003,"1,048.11","1,049.83","1,043.35","1,048.11"
10/28/2003,"1,046.79","1,046.79","1,031.13","1,046.79"
10/27/2003,"1,031.13","1,037.58","1,028.91","1,031.13"
10/24/2003,"1,028.91","1,033.77","1,018.32","1,028.91"
10/23/2003,"1,033.77","1,035.44","1,025.87","1,033.77"
10/22/2003,"1,030.36","1,046.03","1,028.39","1,030.36"
10/21/2003,"1,046.03","1,048.57","1,042.50","1,046.03"
10/20/2003,"1,044.68","1,044.69","1,036.13","1,044.68"
10/17/2003,"1,039.32","1,051.90","1,036.57","1,039.32"
10/16/2003,"1,050.07","1,052.94","1,044.04","1,050.07"
10/15/2003,"1,046.76","1,053.79","1,043.15","1,046.76"
10/14/2003,"1,049.48","1,049.49","1,040.84","1,049.48"
10/13/2003,"1,045.35","1,048.90","1,038.06","1,045.35"
10/10/2003,"1,038.06","1,040.84","1,035.74","1,038.06"
10/09/2003,"1,038.73","1,048.28","1,033.78","1,038.73"
10/08/2003,"1,033.78","1,040.08","1,030.96","1,033.78"
10/07/2003,"1,039.25","1,039.25","1,026.19","1,039.25"
10/06/2003,"1,034.35","1,036.48","1,029.15","1,034.35"
10/03/2003,"1,029.85","1,039.31","1,020.24","1,029.85"
10/02/2003,"1,020.24","1,021.87","1,013.38","1,020.24"
10/01/2003,"1,018.22","1,018.22","995.97","1,018.22"
09/30/2003,"995.97","1,006.58","990.36","995.97"
