Date,Open,High,Low,Close
12/31/2002,"879.82","881.83","869.43","879.82"
12/30/2002,"879.39","882.03","870.29","879.39"
12/27/2002,"875.40","890.42","873.67","875.40"
12/26/2002,"889.66","903.77","887.51","889.66"
12/24/2002,"892.47","897.38","892.32","892.47"
12/23/2002,"897.38","902.42","892.27","897.38"
12/20/2002,"895.75","897.75","884.26","895.75"
12/19/2002,"884.25","899.12","880.36","884.25"
12/18/2002,"891.12","902.99","887.97","891.12"
12/17/2002,"902.99","911.06","901.76","902.99"
12/16/2002,"910.40","910.43","889.48","910.40"
12/13/2002,"889.48","901.58","888.84","889.48"
12/12/2002,"901.59","908.32","896.99","901.59"
12/11/2002,"904.96","909.89","896.72","904.96"
12/10/2002,"904.45","904.94","892.00","904.45"
12/09/2002,"892.00","912.23","892.00","892.00"
12/06/2002,"912.23","915.20","895.97","912.23"
12/05/2002,"906.55","921.54","905.93","906.55"
12/04/2002,"917.57","925.28","909.71","917.57"
12/03/2002,"920.75","934.53","918.78","920.75"
12/02/2002,"934.53","954.32","927.73","934.53"
11/29/2002,"936.31","941.76","935.70","936.31"
11/27/2002,"938.87","940.42","913.31","938.87"
11/26/2002,"913.31","932.87","912.11","913.31"
11/25/2002,"932.88","937.07","923.43","932.88"
11/22/2002,"930.55","937.27","928.42","930.55"
11/21/2002,"933.76","935.13","914.15","933.76"
11/20/2002,"914.15","914.99","894.95","914.15"
11/19/2002,"896.74","905.36","893.10","896.74"
11/18/2002,"900.36","915.91","899.51","900.36"
11/15/2002,"909.83","910.18","895.40","909.83"
11/14/2002,"904.27","904.27","882.53","904.27"
11/13/2002,"882.53","892.32","872.16","882.53"
11/12/2002,"882.95","894.24","876.19","882.95"
11/11/2002,"876.19","894.74","874.66","876.19"
11/08/2002,"894.74","910.10","891.66","894.74"
11/07/2002,"902.65","923.76","898.72","902.65"
11/06/2002,"923.76","925.67","905.49","923.76"
11/05/2002,"915.39","915.82","905.03","915.39"
11/04/2002,"908.35","924.55","900.96","908.35"
11/01/2002,"900.96","903.26","877.82","900.96"
10/31/2002,"885.76","898.58","879.75","885.76"
10/30/2002,"890.71","895.09","879.27","890.71"
10/29/2002,"882.15","890.59","867.96","882.15"
10/28/2002,"890.23","907.51","886.16","890.23"
10/25/2002,"897.65","897.65","877.18","897.65"
10/24/2002,"882.50","902.88","879.03","882.50"
10/23/2002,"896.14","896.14","873.89","896.14"
10/22/2002,"890.16","899.72","882.48","890.16"
10/21/2002,"899.72","900.67","873.16","899.72"
10/18/2002,"884.39","886.47","866.66","884.39"
10/17/2002,"879.20","885.30","860.22","879.20"
10/16/2002,"860.02","881.27","856.28","860.02"
10/15/2002,"881.27","881.27","841.44","881.27"
10/14/2002,"841.44","844.44","828.48","841.44"
10/11/2002,"835.32","843.10","803.92","835.32"
10/10/2002,"803.92","806.48","768.67","803.92"
10/09/2002,"776.76","798.55","775.86","776.76"
10/08/2002,"798.55","808.79","779.55","798.55"
10/07/2002,"785.28","808.18","783.06","785.28"
10/04/2002,"800.58","825.86","794.17","800.58"
10/03/2002,"818.95","839.76","817.46","818.95"
10/02/2002,"827.91","851.91","826.60","827.91"
10/01/2002,"847.91","847.93","812.83","847.91"
09/30/2002,"815.28","827.37","800.26","815.28"
09/27/2002,"827.37","854.95","826.91","827.37"
09/26/2002,"854.95","856.59","839.66","854.95"
09/25/2002,"839.66","843.92","818.52","839.66"
09/24/2002,"819.29","833.77","817.65","819.29"
09/23/2002,"833.70","845.39","825.81","833.70"
09/20/2002,"845.39","849.35","839.22","845.39"
09/19/2002,"843.32","869.46","843.11","843.32"
09/18/2002,"869.46","878.30","857.40","869.46"
09/17/2002,"873.52","902.63","872.40","873.52"
09/16/2002,"891.10","891.65","879.17","891.10"
09/13/2002,"889.81","892.50","877.17","889.81"
09/12/2002,"886.91","909.45","884.90","886.91"
09/11/2002,"909.45","923.98","908.50","909.45"
09/10/2002,"909.58","909.90","900.52","909.58"
09/09/2002,"902.96","907.19","883.12","902.96"
09/06/2002,"893.92","899.01","879.15","893.92"
09/05/2002,"879.15","893.40","870.55","879.15"
09/04/2002,"893.40","896.10","875.86","893.40"
09/03/2002,"878.02","916.07","877.54","878.02"
08/30/2002,"916.07","928.07","910.17","916.07"
08/29/2002,"917.80","924.61","903.30","917.80"
08/28/2002,"917.87","934.82","913.39","917.87"
08/27/2002,"934.82","955.46","930.33","934.82"
08/26/2002,"947.95","950.64","930.50","947.95"
08/23/2002,"940.86","962.70","937.17","940.86"
08/22/2002,"962.70","964.84","946.87","962.70"
08/21/2002,"949.36","951.44","931.34","949.36"
08/20/2002,"937.43","950.70","931.88","937.43"
08/19/2002,"950.72","951.13","927.30","950.72"
08/16/2002,"928.77","935.37","916.56","928.77"
08/15/2002,"930.25","932.43","918.23","930.25"
08/14/2002,"919.62","920.13","876.20","919.62"
08/13/2002,"884.21","911.75","883.68","884.21"
08/12/2002,"903.80","908.64","892.49","903.80"
08/09/2002,"908.64","913.89","890.84","908.64"
08/08/2002,"905.46","905.86","875.16","905.46"
08/07/2002,"876.77","878.49","854.23","876.77"
08/06/2002,"859.57","874.18","834.60","859.57"
08/05/2002,"834.60","864.24","833.44","834.60"
08/02/2002,"864.24","884.70","853.99","864.24"
08/01/2002,"884.66","911.62","882.56","884.66"
07/31/2002,"911.62","911.63","889.87","911.62"
07/30/2002,"902.78","909.69","884.93","902.78"
07/29/2002,"898.96","898.96","852.84","898.96"
07/26/2002,"852.84","852.84","836.22","852.84"
07/25/2002,"838.68","853.72","816.16","838.68"
07/24/2002,"843.42","844.20","775.96","843.42"
07/23/2002,"797.70","827.63","796.24","797.70"
07/22/2002,"819.85","853.90","813.54","819.85"
07/19/2002,"847.76","881.56","842.14","847.76"
07/18/2002,"881.56","907.66","880.71","881.56"
07/17/2002,"906.04","926.55","895.39","906.04"
07/16/2002,"901.05","918.69","897.28","901.05"
07/15/2002,"917.93","921.39","876.57","917.93"
07/12/2002,"921.39","934.07","913.71","921.39"
07/11/2002,"927.37","928.99","901.01","927.37"
07/10/2002,"920.47","956.04","920.31","920.47"
07/09/2002,"952.83","979.69","951.78","952.83"
07/08/2002,"976.98","993.59","973.04","976.98"
07/05/2002,"989.03","989.07","953.99","989.03"
07/03/2002,"953.99","954.20","934.88","953.99"
07/02/2002,"948.09","968.65","945.65","948.09"
07/01/2002,"968.65","994.35","967.52","968.65"
06/28/2002,"989.81","1,001.78","988.57","989.81"
06/27/2002,"990.64","990.65","963.93","990.64"
06/26/2002,"973.53","977.29","953.08","973.53"
06/25/2002,"976.14","1,005.90","974.09","976.14"
06/24/2002,"992.72","1,001.95","970.90","992.72"
06/21/2002,"989.14","1,006.29","985.66","989.14"
06/20/2002,"1,006.29","1,023.18","1,004.69","1,006.29"
06/19/2002,"1,019.99","1,037.51","1,017.93","1,019.99"
06/18/2002,"1,037.14","1,040.78","1,031.04","1,037.14"
06/17/2002,"1,036.17","1,036.17","1,007.27","1,036.17"
06/14/2002,"1,007.27","1,009.56","981.72","1,007.27"
06/13/2002,"1,009.56","1,023.37","1,008.09","1,009.56"
06/12/2002,"1,020.26","1,021.86","1,002.61","1,020.26"
06/11/2002,"1,013.60","1,038.95","1,013.01","1,013.60"
06/10/2002,"1,030.74","1,038.08","1,025.57","1,030.74"
06/07/2002,"1,027.53","1,033.02","1,012.45","1,027.53"
06/06/2002,"1,029.15","1,049.90","1,026.91","1,029.15"
06/05/2002,"1,049.90","1,050.05","1,038.92","1,049.90"
06/04/2002,"1,040.69","1,046.01","1,030.64","1,040.69"
06/03/2002,"1,040.68","1,070.66","1,039.91","1,040.68"
05/31/2002,"1,067.14","1,079.83","1,064.66","1,067.14"
05/30/2002,"1,064.66","1,069.36","1,054.49","1,064.66"
05/29/2002,"1,067.66","1,074.78","1,067.66","1,067.66"
05/28/2002,"1,074.55","1,085.83","1,070.35","1,074.55"
05/24/2002,"1,083.82","1,097.08","1,082.20","1,083.82"
05/23/2002,"1,097.08","1,097.10","1,080.67","1,097.08"
05/22/2002,"1,086.02","1,086.02","1,075.60","1,086.02"
05/21/2002,"1,079.88","1,099.38","1,079.11","1,079.88"
05/20/2002,"1,091.88","1,106.59","1,090.56","1,091.88"
05/17/2002,"1,106.59","1,106.59","1,096.77","1,106.59"
05/16/2002,"1,098.23","1,099.17","1,089.26","1,098.23"
