Date,Open,High,Low,Close
12/30/1983,"164.93","165.93","163.53","164.93"
12/29/1983,"164.86","166.67","163.97","164.86"
12/28/1983,"165.34","166.26","163.44","165.34"
12/27/1983,"164.76","165.40","162.82","164.76"
12/23/1983,"163.22","163.19","162.96","163.22"
12/22/1983,"163.27","165.08","162.11","163.27"
12/21/1983,"163.56","164.50","161.38","163.56"
12/20/1983,"162.00","163.53","160.87","162.00"
12/19/1983,"162.32","162.81","162.46","162.32"
12/16/1983,"162.39","163.30","160.61","162.39"
12/15/1983,"161.67","163.90","160.91","161.67"
12/14/1983,"163.33","165.67","162.52","163.33"
12/13/1983,"164.93","166.58","163.94","164.93"
12/12/1983,"165.62","166.63","163.97","165.62"
12/09/1983,"165.09","166.33","163.55","165.09"
12/08/1983,"165.20","165.93","164.02","165.20"
12/07/1983,"165.91","167.15","164.31","165.91"
12/06/1983,"165.47","167.06","164.38","165.47"
12/05/1983,"165.77","166.75","163.73","165.77"
12/02/1983,"165.54","167.55","164.44","165.54"
12/01/1983,"166.49","167.85","164.82","166.49"
11/30/1983,"166.40","169.06","165.69","166.40"
11/29/1983,"167.91","168.58","165.38","167.91"
11/28/1983,"166.54","167.99","165.37","166.54"
11/25/1983,"167.18","167.11","166.80","167.18"
11/23/1983,"166.96","168.38","165.27","166.96"
11/22/1983,"166.84","168.46","165.06","166.84"
11/21/1983,"166.05","167.16","163.88","166.05"
11/18/1983,"165.09","166.70","163.63","165.09"
11/17/1983,"166.13","167.39","164.58","166.13"
11/16/1983,"166.08","167.56","164.45","166.08"
11/15/1983,"165.36","167.38","164.36","165.36"
11/14/1983,"166.58","168.48","165.25","166.58"
11/11/1983,"166.29","166.94","163.61","166.29"
11/10/1983,"164.41","165.80","163.06","164.41"
11/09/1983,"163.97","164.63","161.12","163.97"
11/08/1983,"161.76","163.02","160.60","161.76"
11/07/1983,"161.91","163.56","160.88","161.91"
11/04/1983,"162.44","163.82","161.35","162.44"
11/03/1983,"163.45","165.59","162.71","163.45"
11/02/1983,"164.84","166.00","162.81","164.84"
11/01/1983,"163.64","164.74","163.64","163.64"
10/31/1983,"163.55","165.34","161.99","163.55"
10/28/1983,"163.37","165.90","162.44","163.37"
10/27/1983,"164.84","166.24","163.19","164.84"
10/26/1983,"165.38","167.58","164.54","165.38"
10/25/1983,"166.47","168.06","165.16","166.47"
10/24/1983,"165.99","166.78","162.96","165.99"
10/21/1983,"165.95","168.14","164.11","165.95"
10/20/1983,"166.98","168.34","165.43","166.98"
10/19/1983,"166.73","167.52","165.77","166.73"
10/18/1983,"167.81","171.25","166.87","167.81"
10/17/1983,"170.43","171.99","168.73","170.43"
10/14/1983,"169.86","171.05","168.22","169.86"
10/13/1983,"169.88","171.14","168.40","169.88"
10/12/1983,"169.63","171.59","168.37","169.63"
10/11/1983,"170.34","172.89","169.65","170.34"
10/10/1983,"172.65","173.10","169.30","172.65"
10/07/1983,"170.80","172.19","169.26","170.80"
10/06/1983,"170.28","170.90","167.26","170.28"
10/05/1983,"167.74","168.54","165.00","167.74"
10/04/1983,"166.27","167.83","164.79","166.27"
10/03/1983,"165.80","167.05","163.94","165.80"
09/30/1983,"166.07","167.66","164.77","166.07"
09/29/1983,"167.23","169.17","166.46","167.23"
09/28/1983,"168.01","169.32","166.76","168.01"
09/27/1983,"168.43","171.04","161.71","168.43"
09/26/1983,"170.07","171.59","168.41","170.07"
09/23/1983,"169.51","171.05","168.03","169.51"
09/22/1983,"169.76","170.62","167.26","169.76"
09/21/1983,"168.41","170.35","167.24","168.41"
09/20/1983,"169.25","170.43","167.38","169.25"
09/19/1983,"167.62","168.86","165.70","167.62"
09/16/1983,"166.24","167.21","163.70","166.24"
09/15/1983,"164.38","166.38","163.65","164.38"
09/14/1983,"165.36","166.28","163.67","165.36"
09/13/1983,"164.80","164.78","164.19","164.80"
09/12/1983,"165.48","169.95","164.59","165.48"
09/09/1983,"166.92","168.68","165.97","166.92"
09/08/1983,"167.77","169.05","166.16","167.77"
09/07/1983,"167.96","169.48","166.17","167.96"
09/06/1983,"167.89","168.82","165.80","167.89"
09/02/1983,"165.00","166.01","163.52","165.00"
09/01/1983,"164.23","165.72","162.81","164.23"
08/31/1983,"164.04","165.17","161.65","164.04"
08/30/1983,"162.58","163.93","161.23","162.58"
08/29/1983,"162.25","163.03","160.16","162.25"
08/26/1983,"162.14","162.96","159.62","162.14"
08/25/1983,"160.84","162.26","159.20","160.84"
08/24/1983,"161.25","163.60","160.45","161.25"
08/23/1983,"162.77","165.01","161.64","162.77"
08/22/1983,"164.34","166.49","163.07","164.34"
08/19/1983,"163.98","165.03","162.28","163.98"
08/18/1983,"163.55","166.65","162.89","163.55"
08/17/1983,"165.29","166.17","162.58","165.29"
08/16/1983,"163.41","164.75","161.78","163.41"
08/15/1983,"163.71","165.64","162.56","163.71"
08/12/1983,"162.16","163.50","160.70","162.16"
08/11/1983,"161.55","163.08","160.33","161.55"
08/10/1983,"161.54","162.48","158.74","161.54"
08/09/1983,"160.13","161.19","157.62","160.13"
08/08/1983,"159.18","161.61","158.29","159.18"
08/05/1983,"161.74","162.96","159.98","161.74"
08/04/1983,"161.33","163.92","158.96","161.33"
08/03/1983,"163.44","164.40","160.60","163.44"
08/02/1983,"162.01","163.97","160.96","162.01"
08/01/1983,"162.04","163.79","160.46","162.04"
07/29/1983,"162.56","165.25","160.64","162.56"
07/28/1983,"165.04","168.37","164.38","165.04"
07/27/1983,"167.59","171.65","166.79","167.59"
07/26/1983,"170.35","171.62","168.23","170.35"
07/25/1983,"169.53","170.52","166.86","169.53"
07/22/1983,"168.89","170.06","167.28","168.89"
07/21/1983,"169.06","170.84","167.29","169.06"
07/20/1983,"169.29","169.90","165.92","169.29"
07/19/1983,"164.83","166.10","163.43","164.83"
07/18/1983,"163.95","165.19","162.48","163.95"
07/15/1983,"164.29","166.37","163.37","164.29"
07/14/1983,"166.01","167.85","164.84","166.01"
07/13/1983,"165.46","165.64","163.89","165.46"
07/12/1983,"165.53","168.51","164.91","165.53"
07/11/1983,"168.11","169.23","166.53","168.11"
07/08/1983,"167.08","168.72","166.19","167.08"
07/07/1983,"167.56","169.99","166.27","167.56"
07/06/1983,"168.48","169.23","165.72","168.48"
07/05/1983,"166.60","168.08","165.00","166.60"
07/01/1983,"168.91","168.40","167.90","168.91"
06/30/1983,"168.11","169.12","166.15","168.11"
06/29/1983,"166.64","167.93","164.30","166.64"
06/28/1983,"165.68","169.44","165.16","165.68"
06/27/1983,"168.46","170.93","167.38","168.46"
06/24/1983,"170.40","171.93","168.72","170.40"
06/23/1983,"170.57","172.14","168.96","170.57"
06/22/1983,"170.99","172.76","169.15","170.99"
06/21/1983,"170.53","171.45","167.31","170.53"
06/20/1983,"169.02","170.70","167.66","169.02"
06/17/1983,"169.13","170.80","167.30","169.13"
06/16/1983,"169.14","168.97","168.23","169.14"
06/15/1983,"167.12","167.67","164.11","167.12"
06/14/1983,"165.53","167.10","163.74","165.53"
06/13/1983,"164.84","165.71","161.98","164.84"
06/10/1983,"162.68","163.89","161.15","162.68"
06/09/1983,"161.83","162.97","159.97","161.83"
06/08/1983,"161.36","163.42","160.41","161.36"
06/07/1983,"162.77","165.81","162.13","162.77"
06/06/1983,"164.83","165.99","163.07","164.83"
06/03/1983,"164.42","165.79","162.94","164.42"
06/02/1983,"163.98","165.05","161.82","163.98"
06/01/1983,"162.55","163.60","160.58","162.55"
05/31/1983,"162.39","164.65","161.24","162.39"
05/27/1983,"164.46","166.28","163.55","164.46"
05/26/1983,"165.48","166.04","165.48","165.48"
05/25/1983,"166.21","167.26","163.81","166.21"
05/24/1983,"165.54","166.52","162.99","165.54"
05/23/1983,"163.43","164.25","159.65","163.43"
05/20/1983,"162.14","163.09","160.30","162.14"
05/19/1983,"161.99","164.29","161.12","161.99"
05/18/1983,"163.27","166.00","162.26","163.27"
05/17/1983,"163.71","164.67","161.85","163.71"
05/16/1983,"163.40","164.43","161.33","163.40"
05/13/1983,"164.90","166.15","163.46","164.90"
05/12/1983,"164.25","166.02","162.98","164.25"
05/11/1983,"164.96","167.14","163.65","164.96"
05/10/1983,"165.95","167.44","164.63","165.95"
05/09/1983,"165.81","167.25","164.03","165.81"
05/06/1983,"166.10","167.70","163.73","166.10"
05/05/1983,"164.28","165.56","162.16","164.28"
05/04/1983,"163.31","164.70","161.38","163.31"
05/03/1983,"162.34","163.37","159.98","162.34"
05/02/1983,"162.11","164.80","161.06","162.11"
04/29/1983,"164.42","165.39","161.91","164.42"
04/28/1983,"162.95","163.90","160.53","162.95"
04/27/1983,"161.44","163.71","161.44","161.44"
04/26/1983,"161.81","162.17","157.35","161.81"
04/25/1983,"158.81","161.70","158.09","158.81"
04/22/1983,"160.42","161.81","158.83","160.42"
04/21/1983,"160.05","161.03","160.62","160.05"
04/20/1983,"160.71","161.73","158.02","160.71"
04/19/1983,"158.71","160.42","157.49","158.71"
04/18/1983,"159.74","160.61","157.55","159.74"
04/15/1983,"158.75","159.88","156.98","158.75"
04/14/1983,"158.11","158.82","155.74","158.11"
04/13/1983,"156.77","158.03","155.02","156.77"
04/12/1983,"155.82","156.81","154.06","155.82"
04/11/1983,"155.14","155.80","151.44","155.14"
04/08/1983,"152.85","153.52","150.67","152.85"
04/07/1983,"151.76","151.54","150.89","151.76"
04/06/1983,"151.04","152.39","149.46","151.04"
04/05/1983,"151.89","154.62","151.32","151.89"
04/04/1983,"153.02","152.78","152.24","153.02"
03/31/1983,"152.96","156.41","152.30","152.96"
03/30/1983,"153.39","153.99","151.25","153.39"
03/29/1983,"151.59","153.18","150.64","151.59"
03/28/1983,"151.85","153.33","150.90","151.85"
03/25/1983,"152.67","154.48","151.49","152.67"
03/24/1983,"153.37","154.72","151.71","153.37"
03/23/1983,"152.81","153.83","150.15","152.81"
03/22/1983,"150.66","152.57","149.79","150.66"
03/21/1983,"151.19","151.96","148.58","151.19"
03/18/1983,"149.90","151.11","148.56","149.90"
03/17/1983,"149.59","150.49","148.27","149.59"
03/16/1983,"149.80","152.52","149.04","149.80"
03/15/1983,"151.36","152.07","149.70","151.36"
03/14/1983,"150.83","152.15","149.48","150.83"
03/11/1983,"151.24","152.54","149.97","151.24"
03/10/1983,"151.80","153.97","152.79","151.80"
03/09/1983,"152.87","152.87","150.05","152.87"
03/08/1983,"151.26","154.05","150.70","151.26"
03/07/1983,"153.67","154.95","151.84","153.67"
03/04/1983,"153.67","154.68","151.53","153.67"
03/03/1983,"153.48","155.03","151.61","153.48"
03/02/1983,"152.30","152.49","151.38","152.30"
03/01/1983,"150.88","151.75","148.05","150.88"
02/28/1983,"148.06","149.32","148.51","148.06"
02/25/1983,"149.74","151.81","148.67","149.74"
02/24/1983,"149.60","150.43","146.95","149.60"
02/23/1983,"146.79","147.47","144.53","146.79"
02/22/1983,"145.48","147.17","145.66","145.48"
02/18/1983,"148.00","148.21","147.32","148.00"
02/17/1983,"147.44","148.54","145.65","147.44"
02/16/1983,"147.43","148.58","148.13","147.43"
02/15/1983,"148.30","150.34","147.31","148.30"
02/14/1983,"148.92","149.86","146.74","148.92"
02/11/1983,"147.63","149.59","146.36","147.63"
02/10/1983,"147.50","148.53","144.81","147.50"
02/09/1983,"145.00","146.70","143.43","145.00"
02/08/1983,"145.70","147.89","144.74","145.70"
02/07/1983,"146.93","148.34","145.13","146.93"
02/04/1983,"146.14","145.70","144.18","146.14"
02/03/1983,"144.26","145.44","142.50","144.26"
02/02/1983,"143.23","143.37","141.95","143.23"
02/01/1983,"142.96","146.04","142.57","142.96"
01/31/1983,"145.30","146.06","142.98","145.30"
01/28/1983,"144.51","146.58","143.16","144.51"
01/27/1983,"144.27","144.98","141.16","144.27"
01/26/1983,"141.54","143.17","140.10","141.54"
01/25/1983,"141.75","142.69","139.14","141.75"
01/24/1983,"139.97","146.17","142.47","139.97"
01/21/1983,"143.85","146.17","142.47","143.85"
01/20/1983,"146.29","147.77","144.52","146.29"
01/19/1983,"145.27","147.40","143.51","145.27"
01/18/1983,"146.40","147.71","144.44","146.40"
01/17/1983,"146.71","147.76","147.16","146.71"
01/14/1983,"146.65","148.03","144.94","146.65"
01/13/1983,"145.72","147.77","144.63","145.72"
01/12/1983,"146.69","149.08","145.07","146.69"
01/11/1983,"145.78","147.68","144.45","145.78"
01/10/1983,"146.78","146.77","144.70","146.78"
01/07/1983,"145.18","147.62","143.75","145.18"
01/06/1983,"145.27","146.69","141.60","145.27"
01/05/1983,"141.96","142.59","141.49","141.96"
01/04/1983,"141.35","141.93","137.30","141.35"
01/03/1983,"138.34","142.13","137.72","138.34"
