Date,Open,High,Low,Close
12/29/1995,"615.93","615.93","612.36","615.93"
12/28/1995,"614.12","615.50","612.40","614.12"
12/27/1995,"614.53","615.73","613.75","614.53"
12/26/1995,"614.30","614.50","611.96","614.30"
12/22/1995,"611.96","613.50","610.45","611.96"
12/21/1995,"610.49","610.52","605.94","610.49"
12/20/1995,"605.94","614.27","605.93","605.94"
12/19/1995,"611.93","611.94","605.05","611.93"
12/18/1995,"606.81","616.34","606.13","606.81"
12/15/1995,"616.34","617.72","614.46","616.34"
12/14/1995,"616.92","622.88","616.13","616.92"
12/13/1995,"621.69","622.02","618.27","621.69"
12/12/1995,"618.78","619.55","617.68","618.78"
12/11/1995,"619.52","620.90","617.14","619.52"
12/08/1995,"617.48","617.82","614.32","617.48"
12/07/1995,"616.17","620.19","615.21","616.17"
12/06/1995,"620.18","621.11","616.69","620.18"
12/05/1995,"617.68","618.48","613.14","617.68"
12/04/1995,"613.68","613.83","606.85","613.68"
12/01/1995,"606.98","608.11","605.37","606.98"
11/30/1995,"605.37","608.69","605.37","605.37"
11/29/1995,"607.64","607.66","605.47","607.64"
11/28/1995,"606.45","606.45","599.02","606.45"
11/27/1995,"601.32","603.35","599.97","601.32"
11/24/1995,"599.97","600.24","598.40","599.97"
11/22/1995,"598.40","600.71","598.40","598.40"
11/21/1995,"600.24","600.28","595.42","600.24"
11/20/1995,"596.85","600.40","596.17","596.85"
11/17/1995,"600.07","600.14","597.30","600.07"
11/16/1995,"597.34","597.91","593.52","597.34"
11/15/1995,"593.96","593.97","588.36","593.96"
11/14/1995,"589.29","592.30","588.98","589.29"
11/13/1995,"592.30","593.72","590.58","592.30"
11/10/1995,"592.72","593.26","590.39","592.72"
11/09/1995,"593.26","593.90","590.89","593.26"
11/08/1995,"591.71","591.71","586.32","591.71"
11/07/1995,"586.32","588.46","584.24","586.32"
11/06/1995,"588.46","590.64","588.31","588.46"
11/03/1995,"590.57","590.57","588.65","590.57"
11/02/1995,"589.72","589.72","584.22","589.72"
11/01/1995,"584.22","584.24","581.04","584.22"
10/31/1995,"581.50","586.71","581.50","581.50"
10/30/1995,"583.25","583.79","579.70","583.25"
10/27/1995,"579.70","579.70","573.21","579.70"
10/26/1995,"576.72","582.63","572.53","576.72"
10/25/1995,"582.47","587.19","581.41","582.47"
10/24/1995,"586.54","587.31","584.75","586.54"
10/23/1995,"585.06","587.46","583.73","585.06"
10/20/1995,"587.46","590.66","586.78","587.46"
10/19/1995,"590.65","590.66","586.34","590.65"
10/18/1995,"587.44","589.77","586.27","587.44"
10/17/1995,"586.78","586.78","581.90","586.78"
10/16/1995,"583.03","584.86","582.63","583.03"
10/13/1995,"584.50","587.39","583.10","584.50"
10/12/1995,"583.10","583.12","579.46","583.10"
10/11/1995,"579.46","579.52","577.08","579.46"
10/10/1995,"577.52","586.03","571.55","577.52"
10/09/1995,"578.37","582.49","576.35","578.37"
10/06/1995,"582.49","584.54","582.10","582.49"
10/05/1995,"582.63","582.63","579.58","582.63"
10/04/1995,"581.47","582.34","579.91","581.47"
10/03/1995,"582.34","582.34","578.48","582.34"
10/02/1995,"581.72","585.05","580.54","581.72"
09/29/1995,"584.41","587.61","584.00","584.41"
09/28/1995,"585.87","585.88","580.69","585.87"
09/27/1995,"581.04","581.42","574.68","581.04"
09/26/1995,"581.41","584.66","580.65","581.41"
09/25/1995,"581.81","582.14","579.50","581.81"
09/22/1995,"581.73","583.00","578.25","581.73"
09/21/1995,"583.00","586.79","580.91","583.00"
09/20/1995,"586.77","586.77","584.18","586.77"
09/19/1995,"584.20","584.24","580.75","584.20"
09/18/1995,"582.77","583.37","579.36","582.77"
09/15/1995,"583.35","585.07","581.79","583.35"
09/14/1995,"583.61","583.99","578.77","583.61"
09/13/1995,"578.77","579.72","575.47","578.77"
09/12/1995,"576.51","576.51","573.11","576.51"
09/11/1995,"573.91","575.15","572.68","573.91"
09/08/1995,"572.68","572.68","569.27","572.68"
09/07/1995,"570.29","571.11","569.23","570.29"
09/06/1995,"570.17","570.53","569.00","570.17"
09/05/1995,"569.17","569.20","563.84","569.17"
09/01/1995,"563.84","564.62","561.01","563.84"
08/31/1995,"561.88","562.36","560.49","561.88"
08/30/1995,"560.92","561.52","559.49","560.92"
08/29/1995,"560.00","560.01","555.71","560.00"
08/28/1995,"559.05","562.22","557.99","559.05"
08/25/1995,"560.10","561.31","557.46","560.10"
