Date,Open,High,Low,Close
12/31/1997,"970.43","975.02","967.41","970.43"
12/30/1997,"970.84","970.84","953.35","970.84"
12/29/1997,"953.35","953.95","936.46","953.35"
12/26/1997,"936.46","939.99","932.70","936.46"
12/24/1997,"932.70","942.88","932.70","932.70"
12/23/1997,"939.13","954.51","938.91","939.13"
12/22/1997,"953.70","956.73","946.25","953.70"
12/19/1997,"946.78","955.30","924.92","946.78"
12/18/1997,"955.30","965.54","950.55","955.30"
12/17/1997,"965.54","974.30","964.25","965.54"
12/16/1997,"968.04","973.00","963.39","968.04"
12/15/1997,"963.39","965.96","953.39","963.39"
12/12/1997,"953.39","961.32","947.00","953.39"
12/11/1997,"954.94","969.79","951.89","954.94"
12/10/1997,"969.79","975.78","962.68","969.79"
12/09/1997,"975.78","982.37","973.81","975.78"
12/08/1997,"982.37","985.67","979.57","982.37"
12/05/1997,"983.79","986.25","969.10","983.79"
12/04/1997,"973.10","983.36","971.37","973.10"
12/03/1997,"976.77","980.81","966.16","976.77"
12/02/1997,"971.68","976.20","969.83","971.68"
12/01/1997,"974.78","974.77","955.40","974.78"
11/28/1997,"955.40","959.13","951.64","955.40"
11/26/1997,"951.64","956.47","950.82","951.64"
11/25/1997,"950.82","954.47","944.71","950.82"
11/24/1997,"946.67","963.09","945.22","946.67"
11/21/1997,"963.09","964.55","954.60","963.09"
11/20/1997,"958.98","961.83","944.59","958.98"
11/19/1997,"944.59","947.28","934.83","944.59"
11/18/1997,"938.23","947.65","937.43","938.23"
11/17/1997,"946.20","949.66","928.35","946.20"
11/14/1997,"928.35","930.44","915.34","928.35"
11/13/1997,"916.66","917.79","900.61","916.66"
11/12/1997,"905.96","923.88","905.34","905.96"
11/11/1997,"923.78","928.29","919.63","923.78"
11/10/1997,"921.13","935.90","920.26","921.13"
11/07/1997,"927.51","938.03","915.39","927.51"
11/06/1997,"938.03","942.85","934.16","938.03"
11/05/1997,"942.76","949.62","938.16","942.76"
11/04/1997,"940.76","941.40","932.66","940.76"
11/03/1997,"938.99","939.02","914.62","938.99"
10/31/1997,"914.62","919.93","903.68","914.62"
10/30/1997,"903.68","923.28","903.68","903.68"
10/29/1997,"919.16","935.24","913.88","919.16"
10/28/1997,"921.85","923.09","855.27","921.85"
10/27/1997,"876.99","941.64","876.73","876.99"
10/24/1997,"941.64","960.04","937.55","941.64"
10/23/1997,"950.69","968.49","944.16","950.69"
10/22/1997,"968.49","972.61","965.66","968.49"
10/21/1997,"972.28","972.56","955.61","972.28"
10/20/1997,"955.61","955.72","941.43","955.61"
10/17/1997,"944.16","955.23","931.58","944.16"
10/16/1997,"955.23","973.38","950.77","955.23"
10/15/1997,"965.72","970.28","962.75","965.72"
10/14/1997,"970.28","972.86","961.87","970.28"
10/13/1997,"968.10","973.46","966.95","968.10"
10/10/1997,"966.98","970.62","963.42","966.98"
10/09/1997,"970.62","974.72","963.34","970.62"
10/08/1997,"973.84","983.12","968.65","973.84"
10/07/1997,"983.12","983.12","971.95","983.12"
10/06/1997,"972.69","974.16","965.03","972.69"
10/03/1997,"965.03","975.47","955.13","965.03"
10/02/1997,"960.46","960.46","952.94","960.46"
10/01/1997,"955.41","956.71","947.28","955.41"
09/30/1997,"947.28","955.17","947.28","947.28"
09/29/1997,"953.34","953.96","941.94","953.34"
