Date,Open,High,Low,Close
12/30/2005,"1,248.29","1,254.42","1,246.59","1,248.29"
12/29/2005,"1,254.42","1,260.61","1,254.18","1,254.42"
12/28/2005,"1,258.17","1,261.10","1,256.54","1,258.17"
12/27/2005,"1,256.54","1,271.83","1,256.54","1,256.54"
12/23/2005,"1,268.66","1,269.76","1,265.92","1,268.66"
12/22/2005,"1,268.12","1,268.19","1,262.50","1,268.12"
12/21/2005,"1,262.79","1,269.37","1,259.62","1,262.79"
12/20/2005,"1,259.62","1,263.86","1,257.21","1,259.62"
12/19/2005,"1,259.92","1,270.51","1,259.36","1,259.92"
12/16/2005,"1,267.32","1,275.24","1,267.32","1,267.32"
12/15/2005,"1,270.94","1,275.17","1,267.74","1,270.94"
12/14/2005,"1,272.74","1,275.80","1,267.07","1,272.74"
12/13/2005,"1,267.43","1,272.11","1,258.56","1,267.43"
12/12/2005,"1,260.43","1,263.86","1,255.52","1,260.43"
12/09/2005,"1,259.37","1,263.08","1,254.24","1,259.37"
12/08/2005,"1,255.84","1,263.36","1,250.91","1,255.84"
12/07/2005,"1,257.37","1,264.85","1,253.02","1,257.37"
12/06/2005,"1,263.70","1,272.89","1,262.09","1,263.70"
12/05/2005,"1,262.09","1,265.08","1,258.12","1,262.09"
12/02/2005,"1,265.08","1,266.85","1,261.42","1,265.08"
12/01/2005,"1,264.67","1,266.17","1,249.48","1,264.67"
11/30/2005,"1,249.48","1,260.93","1,249.39","1,249.48"
11/29/2005,"1,257.48","1,266.18","1,257.46","1,257.48"
11/28/2005,"1,257.46","1,268.44","1,257.17","1,257.46"
11/25/2005,"1,268.25","1,268.78","1,265.54","1,268.25"
11/23/2005,"1,265.61","1,270.64","1,259.51","1,265.61"
11/22/2005,"1,261.23","1,261.90","1,251.40","1,261.23"
11/21/2005,"1,254.85","1,255.89","1,246.90","1,254.85"
11/18/2005,"1,248.27","1,249.58","1,240.71","1,248.27"
11/17/2005,"1,242.80","1,242.96","1,231.21","1,242.80"
11/16/2005,"1,231.21","1,232.24","1,227.18","1,231.21"
11/15/2005,"1,229.01","1,237.94","1,226.41","1,229.01"
11/14/2005,"1,233.76","1,237.20","1,231.78","1,233.76"
11/11/2005,"1,234.72","1,235.70","1,230.72","1,234.72"
11/10/2005,"1,230.96","1,232.41","1,215.05","1,230.96"
11/09/2005,"1,220.65","1,226.59","1,216.53","1,220.65"
11/08/2005,"1,218.59","1,222.81","1,216.08","1,218.59"
11/07/2005,"1,222.81","1,224.18","1,217.29","1,222.81"
11/04/2005,"1,220.14","1,222.52","1,214.45","1,220.14"
11/03/2005,"1,219.94","1,224.70","1,214.76","1,219.94"
11/02/2005,"1,214.76","1,215.17","1,201.07","1,214.76"
11/01/2005,"1,202.76","1,207.34","1,201.66","1,202.76"
10/31/2005,"1,207.01","1,211.43","1,198.41","1,207.01"
10/28/2005,"1,198.41","1,198.41","1,178.90","1,198.41"
