Date,Open,High,Low,Close
12/29/1978,"96.11","97.03","95.48","96.11"
12/28/1978,"96.28","97.19","95.82","96.28"
12/27/1978,"96.66","97.51","96.15","96.66"
12/26/1978,"97.52","97.89","95.99","97.52"
12/22/1978,"96.31","96.62","94.77","96.31"
12/21/1978,"94.71","95.66","94.11","94.71"
12/20/1978,"94.68","95.20","93.70","94.68"
12/19/1978,"94.24","94.85","93.05","94.24"
12/18/1978,"93.44","94.33","92.64","93.44"
12/15/1978,"95.33","96.28","94.88","95.33"
12/14/1978,"96.04","96.44","95.20","96.04"
12/13/1978,"96.06","97.07","95.59","96.06"
12/12/1978,"96.59","97.58","96.27","96.59"
12/11/1978,"97.11","97.56","96.07","97.11"
12/08/1978,"96.63","97.48","96.14","96.63"
12/07/1978,"97.08","98.10","96.58","97.08"
12/06/1978,"97.49","98.58","96.83","97.49"
12/05/1978,"97.44","97.70","95.88","97.44"
12/04/1978,"96.15","96.96","95.37","96.15"
12/01/1978,"96.28","96.69","95.01","96.28"
11/30/1978,"94.70","94.94","93.72","94.70"
11/29/1978,"93.75","94.92","93.48","93.75"
11/28/1978,"95.15","96.51","94.88","95.15"
11/27/1978,"95.39","96.52","95.17","95.39"
11/24/1978,"95.79","96.17","94.98","95.79"
11/22/1978,"95.48","95.91","94.54","95.48"
11/21/1978,"95.01","95.83","94.49","95.01"
11/20/1978,"95.25","95.86","94.29","95.25"
11/17/1978,"94.42","95.03","93.59","94.42"
11/16/1978,"93.71","94.08","92.59","93.71"
11/15/1978,"92.71","94.08","92.29","92.71"
11/14/1978,"92.49","93.53","91.77","92.49"
11/13/1978,"93.13","94.90","92.96","93.13"
11/10/1978,"94.77","95.39","93.94","94.77"
11/09/1978,"94.42","95.50","93.81","94.42"
11/08/1978,"94.45","94.74","92.89","94.45"
11/07/1978,"93.85","94.75","93.14","93.85"
11/06/1978,"95.19","96.49","94.84","95.19"
11/03/1978,"96.18","96.98","94.78","96.18"
11/02/1978,"95.61","97.31","94.84","95.61"
11/01/1978,"96.85","97.41","94.13","96.85"
10/31/1978,"93.15","95.80","92.72","93.15"
10/30/1978,"95.05","95.49","91.65","95.05"
10/27/1978,"94.59","96.62","94.30","94.59"
10/26/1978,"96.03","97.71","95.59","96.03"
10/25/1978,"97.31","98.56","96.33","97.31"
10/24/1978,"97.49","98.95","97.13","97.49"
10/23/1978,"98.18","98.84","96.63","98.18"
10/20/1978,"97.95","98.71","97.64","97.95"
10/19/1978,"99.33","101.03","99.04","99.33"
10/18/1978,"100.49","101.76","99.89","100.49"
10/17/1978,"101.26","102.35","100.47","101.26"
10/16/1978,"102.61","104.63","102.36","102.61"
10/13/1978,"104.56","105.34","104.07","104.56"
10/12/1978,"104.88","106.23","104.42","104.88"
10/11/1978,"105.39","105.64","103.80","105.39"
10/10/1978,"103.90","105.36","103.68","103.90"
10/09/1978,"104.59","104.23","103.40","104.59"
10/06/1978,"103.52","104.23","103.40","103.52"
10/05/1978,"103.27","103.63","103.05","103.27"
10/04/1978,"103.06","103.36","101.76","103.06"
10/03/1978,"102.60","103.56","102.18","102.60"
10/02/1978,"102.96","103.08","102.14","102.96"
09/29/1978,"102.54","103.08","102.14","102.54"
09/28/1978,"101.96","102.38","100.94","101.96"
09/27/1978,"101.66","103.44","101.33","101.66"
09/26/1978,"102.62","103.15","101.58","102.62"
09/25/1978,"101.86","102.36","101.05","101.86"
09/22/1978,"101.84","102.18","101.62","101.84"
09/21/1978,"101.90","101.93","101.14","101.90"
09/20/1978,"101.73","103.29","101.28","101.73"
09/19/1978,"102.53","103.82","102.12","102.53"
