Date,Open,High,Low,Close
12/31/1979,"107.94","107.94","107.94","107.94"
12/28/1979,"107.84","107.84","107.84","107.84"
12/27/1979,"107.96","107.96","107.96","107.96"
12/26/1979,"107.78","107.78","107.78","107.78"
12/24/1979,"107.88","107.66","107.66","107.88"
12/21/1979,"107.59","107.59","107.59","107.59"
12/20/1979,"108.26","108.26","108.26","108.26"
12/19/1979,"108.20","108.20","108.20","108.20"
12/18/1979,"108.30","108.30","108.30","108.30"
12/17/1979,"109.33","109.33","109.33","109.33"
12/14/1979,"108.92","108.92","108.92","108.92"
12/13/1979,"107.67","107.67","107.67","107.67"
12/12/1979,"107.52","107.52","107.52","107.52"
12/11/1979,"107.49","107.49","107.49","107.49"
12/10/1979,"107.67","107.67","107.67","107.67"
12/07/1979,"107.52","107.52","107.52","107.52"
12/06/1979,"108.00","108.00","108.00","108.00"
12/05/1979,"107.25","107.25","107.25","107.25"
12/04/1979,"106.79","106.79","106.79","106.79"
12/03/1979,"105.83","105.83","105.83","105.83"
11/30/1979,"106.16","106.16","106.16","106.16"
11/29/1979,"106.81","106.81","106.81","106.81"
11/28/1979,"106.77","106.77","106.77","106.77"
11/26/1979,"106.80","106.80","106.80","106.80"
11/23/1979,"104.67","104.67","104.67","104.67"
11/21/1979,"103.89","103.89","103.89","103.89"
11/20/1979,"103.69","103.69","103.69","103.69"
11/19/1979,"104.23","104.23","104.23","104.23"
11/16/1979,"103.79","103.79","103.79","103.79"
11/15/1979,"104.13","104.13","104.13","104.13"
11/14/1979,"103.39","103.39","103.39","103.39"
11/13/1979,"102.94","102.94","102.94","102.94"
11/12/1979,"103.51","103.51","103.51","103.51"
11/09/1979,"101.51","101.51","101.51","101.51"
11/08/1979,"100.30","100.30","100.30","100.30"
11/07/1979,"99.87","99.87","99.87","99.87"
11/06/1979,"101.20","101.20","101.20","101.20"
11/05/1979,"101.82","101.82","101.82","101.82"
11/02/1979,"102.51","102.51","102.51","102.51"
11/01/1979,"102.57","102.57","102.57","102.57"
10/31/1979,"101.82","101.82","101.82","101.82"
10/30/1979,"102.67","102.67","102.67","102.67"
10/29/1979,"100.71","100.71","100.71","100.71"
10/26/1979,"100.57","100.57","100.57","100.57"
10/25/1979,"100.00","100.00","100.00","100.00"
10/24/1979,"100.44","100.44","100.44","100.44"
10/23/1979,"100.28","100.28","100.28","100.28"
10/22/1979,"100.71","100.71","100.71","100.71"
10/19/1979,"101.60","101.60","101.60","101.60"
10/18/1979,"103.61","103.61","103.61","103.61"
10/17/1979,"103.39","103.39","103.39","103.39"
10/16/1979,"103.19","103.19","103.19","103.19"
10/15/1979,"103.36","103.36","103.36","103.36"
10/12/1979,"104.49","104.49","104.49","104.49"
10/11/1979,"105.05","105.05","105.05","105.05"
10/10/1979,"105.30","105.30","105.30","105.30"
10/09/1979,"106.63","106.63","106.63","106.63"
10/08/1979,"109.88","109.88","109.88","109.88"
10/05/1979,"111.27","111.27","111.27","111.27"
10/04/1979,"110.17","110.17","110.17","110.17"
10/03/1979,"109.59","109.59","109.59","109.59"
10/02/1979,"109.59","109.59","109.59","109.59"
10/01/1979,"108.56","108.56","108.56","108.56"
09/28/1979,"109.32","109.32","109.32","109.32"
09/27/1979,"110.21","110.21","110.21","110.21"
09/26/1979,"109.96","109.96","109.96","109.96"
09/25/1979,"109.68","109.68","109.68","109.68"
09/24/1979,"109.61","109.61","109.61","109.61"
09/21/1979,"110.47","110.47","110.47","110.47"
09/20/1979,"110.51","110.51","110.51","110.51"
09/19/1979,"108.28","108.28","108.28","108.28"
09/18/1979,"108.00","108.00","108.00","108.00"
09/17/1979,"108.84","108.84","108.84","108.84"
09/14/1979,"108.76","109.48","107.42","108.76"
09/13/1979,"107.85","108.53","107.06","107.85"
09/12/1979,"107.82","108.41","106.72","107.82"
09/11/1979,"107.51","108.83","106.80","107.51"
09/10/1979,"108.17","108.71","107.21","108.17"
09/07/1979,"107.66","108.09","106.30","107.66"
09/06/1979,"106.85","107.61","105.97","106.85"
09/05/1979,"106.40","107.19","105.38","106.40"
09/04/1979,"107.22","109.41","107.22","107.22"
08/31/1979,"109.32","109.80","108.58","109.32"
08/30/1979,"109.02","109.59","108.98","109.02"
08/29/1979,"109.02","109.59","108.36","109.02"
08/28/1979,"109.02","109.65","108.47","109.02"
08/27/1979,"109.14","109.84","108.12","109.14"
08/24/1979,"108.60","109.11","107.65","108.60"
08/23/1979,"108.63","109.57","108.12","108.63"
08/22/1979,"108.99","109.56","108.09","108.99"
